Season,Game_ID,Game_Date,Away_Team,Home_Team,home_team_score,away_team_score,wins_home,wins_away,loss_home,loss_away,largest_lead_home,largest_lead_away,result_win,ASG_Count,day,rivalry,Home_Team_Twitter,Away_Team_Twitter,Home_Team_Rank,Away_Team_Rank,Holiday,Rounded Viewers
2017-18,21700271,2017-11-24,7,5,107,104,10,11,8,6,13,12,1,3,4,0,930000,1400000,24,13,0,11977
2017-18,21700272,2017-11-24,19,27,109,97,8,11,9,7,20,2,1,3,4,0,645000,4090000,29,10,0,8133
2017-18,21700273,2017-11-24,17,18,98,99,8,11,9,6,15,4,2,3,4,0,1800000,710000,16,21,0,21152
2017-18,21700274,2017-11-24,9,24,104,92,10,7,8,10,20,4,1,0,4,0,634000,766000,22,26,0,6568
2017-18,21700275,2017-11-24,21,11,115,91,10,7,8,12,35,4,1,2,4,0,753000,659000,14,30,0,6047
2017-18,21700276,2017-11-24,14,3,94,143,3,13,13,5,4,49,2,4,4,0,3500000,3600000,3,4,0,24464
2017-18,21700277,2017-11-25,23,29,106,86,11,8,7,10,20,5,1,2,5,0,726000,2300000,28,12,0,14626
2017-18,21700278,2017-11-25,4,10,111,130,8,10,11,7,8,19,2,1,5,0,925000,1500000,25,19,0,20171
2017-18,21700279,2017-11-25,2,28,108,105,11,10,8,8,7,17,1,3,5,0,662000,823000,18,17,0,11778
2017-18,21700280,2017-11-25,7,13,78,112,4,11,15,7,3,45,2,2,5,0,991000,1400000,23,13,0,6492
2017-18,21700281,2017-11-25,6,5,108,98,17,11,3,8,15,13,1,3,5,0,930000,2300000,24,5,0,21985
2017-18,21700282,2017-11-25,22,26,117,102,14,10,4,8,23,22,1,2,5,0,1710000,1780000,8,1,0,17963
2017-18,21700283,2017-11-25,18,30,97,81,4,8,15,10,26,7,1,2,5,0,1200000,1800000,9,17,0,15841
2017-18,21700284,2017-11-25,21,3,95,110,11,14,8,5,14,16,2,6,5,0,3500000,659000,3,30,0,34714
2017-18,21700285,2017-11-25,8,20,108,121,9,8,8,11,2,15,2,1,5,0,632000,695000,20,27,0,10187
2017-18,21700286,2017-11-25,25,15,97,95,6,5,11,13,10,18,1,0,5,0,714000,1100000,15,6,0,9711
2017-18,21700287,2017-11-26,19,14,93,100,3,9,14,9,8,12,2,1,6,2,3600000,4090000,4,10,0,14348
2017-18,21700289,2017-11-26,16,9,98,88,6,7,12,11,19,8,1,0,6,0,766000,755000,26,7,0,12392
2017-18,21700290,2017-11-27,4,5,109,121,8,11,12,9,5,17,2,1,0,0,930000,1500000,24,19,0,8687
2017-18,21700291,2017-11-27,1,10,113,91,12,11,7,7,29,4,1,3,0,0,925000,2100000,25,11,0,41067
2017-18,21700292,2017-11-27,17,6,108,118,18,12,3,6,4,11,2,3,0,2,2300000,710000,5,21,0,29520
2017-18,21700293,2017-11-27,2,22,91,103,10,12,9,8,2,26,2,2,0,0,1780000,823000,1,17,0,10552
2017-18,21700294,2017-11-27,16,26,117,103,15,7,4,12,22,1,1,1,0,0,1710000,755000,8,7,0,11386
2017-18,21700296,2017-11-27,15,3,106,110,15,5,5,14,10,6,2,4,0,0,3500000,714000,3,15,0,27174
2017-18,21700297,2017-11-27,12,25,120,115,7,8,11,11,9,8,1,0,0,3,1100000,6170000,6,2,0,24798
2017-18,21700298,2017-11-28,19,1,108,97,13,10,7,9,34,0,1,3,1,0,2100000,4090000,11,10,0,31545
2017-18,21700299,2017-11-28,11,14,99,104,3,7,15,14,8,17,2,0,1,0,3600000,753000,4,14,0,9264
2017-18,21700300,2017-11-28,28,27,89,92,12,10,8,9,13,4,2,4,1,0,645000,662000,29,18,0,18525
2017-18,21700301,2017-11-28,24,20,77,106,11,9,8,11,7,31,2,0,1,0,632000,634000,20,22,0,8901
2017-18,21700302,2017-11-28,8,15,112,87,9,6,9,14,36,4,1,1,1,0,714000,695000,15,27,0,10366
2017-18,21700303,2017-11-29,11,17,107,131,8,13,14,6,0,36,2,1,2,0,710000,753000,21,14,0,6618
2017-18,21700304,2017-11-29,18,4,121,108,8,8,13,11,22,4,1,2,2,0,1500000,1800000,19,17,0,21797
2017-18,21700305,2017-11-29,28,10,118,113,11,11,8,9,24,2,1,3,2,0,925000,662000,25,18,0,23808
2017-18,21700306,2017-11-29,19,22,86,115,10,10,10,10,1,30,2,2,2,2,1780000,4090000,1,10,0,9692
2017-18,21700307,2017-11-29,29,7,126,113,12,8,7,11,19,0,1,3,2,0,1400000,726000,13,28,0,6113
2017-18,21700308,2017-11-29,5,26,118,97,16,12,4,9,26,5,1,2,2,0,1710000,930000,8,24,0,12330
2017-18,21700309,2017-11-29,27,21,102,120,11,12,9,9,8,20,2,4,2,0,659000,645000,30,29,0,9308
2017-18,21700310,2017-11-29,16,30,104,109,5,7,16,13,10,9,2,0,2,0,1200000,755000,9,7,0,7684
2017-18,21700311,2017-11-29,9,23,104,95,13,7,7,12,15,2,1,1,2,0,2300000,766000,12,26,0,10860
2017-18,21700312,2017-11-29,3,12,127,123,15,8,6,12,11,6,1,4,2,0,6170000,3500000,2,3,0,44210
2017-18,21700314,2017-11-30,10,6,108,97,18,12,4,8,13,7,1,3,3,2,2300000,925000,5,25,0,35019
2017-18,21700316,2017-11-30,8,2,103,91,10,13,9,8,24,4,1,2,3,0,823000,695000,17,27,0,13037
2017-18,21700317,2017-11-30,20,25,107,126,8,10,11,11,9,24,2,0,3,0,1100000,632000,6,20,0,9993
2017-18,21700318,2017-12-01,3,4,133,112,16,9,6,13,23,0,1,4,4,0,1500000,3500000,19,3,0,33898
2017-18,21700319,2017-12-01,5,7,115,120,12,13,10,7,8,14,2,3,4,0,1400000,930000,13,24,0,12217
2017-18,21700322,2017-12-01,15,14,106,107,3,6,17,15,9,7,2,0,4,0,3600000,714000,4,15,0,6644
2017-18,21700323,2017-12-01,23,9,95,79,14,7,7,13,25,4,1,1,4,0,766000,2300000,26,12,0,9731
2017-18,21700324,2017-12-01,27,18,107,111,13,8,9,12,0,21,2,4,4,0,1800000,645000,16,29,0,29209
2017-18,21700325,2017-12-01,21,20,108,114,11,11,10,11,16,9,2,2,4,0,632000,659000,20,30,0,15092
2017-18,21700326,2017-12-02,11,6,116,111,19,8,4,15,17,5,1,2,5,0,2300000,753000,5,14,0,18962
2017-18,21700331,2017-12-02,15,8,109,104,11,7,9,15,20,0,1,1,5,0,695000,714000,27,15,0,12782
2017-18,21700332,2017-12-02,12,24,115,100,12,8,9,13,15,8,1,0,5,0,634000,6170000,22,2,0,22263
2017-18,21700333,2017-12-02,21,2,123,116,11,13,11,9,19,14,1,3,5,0,823000,659000,17,30,0,10373
2017-18,21700335,2017-12-03,3,19,123,95,17,11,6,11,33,8,1,5,6,0,4090000,3500000,10,3,0,27090
2017-18,21700336,2017-12-03,25,27,106,112,8,13,13,10,3,8,2,2,6,0,645000,1100000,29,6,0,12297
2017-18,21700337,2017-12-03,23,18,87,90,15,9,7,12,1,14,2,3,6,0,1800000,2300000,16,12,0,30260
2017-18,21700338,2017-12-03,26,12,118,95,17,8,4,14,24,6,1,1,6,0,6170000,1710000,2,8,0,23808
2017-18,21700339,2017-12-04,4,29,94,104,10,8,14,13,8,12,2,1,0,0,726000,1500000,28,19,0,9005
2017-18,21700340,2017-12-04,22,5,97,115,11,12,11,11,0,38,2,2,0,2,930000,1780000,24,1,0,7429
2017-18,21700341,2017-12-04,11,10,101,115,13,8,9,16,2,17,2,1,0,0,925000,753000,25,14,0,17670
2017-18,21700342,2017-12-04,16,13,90,110,5,8,17,14,7,29,2,0,0,0,991000,755000,23,7,0,3085
2017-18,21700344,2017-12-04,1,14,113,91,16,3,7,18,25,6,1,2,0,2,3600000,2100000,4,11,0,18323
2017-18,21700346,2017-12-04,3,21,115,125,12,18,11,6,21,10,2,6,0,0,659000,3500000,30,3,0,31318
2017-18,21700347,2017-12-04,24,30,122,105,6,13,17,9,25,0,1,0,0,0,1200000,634000,9,22,0,3664
2017-18,21700348,2017-12-04,17,23,96,93,15,14,8,8,6,9,1,2,0,0,2300000,710000,12,21,0,13584
2017-18,21700349,2017-12-04,28,20,116,69,12,12,11,10,47,2,1,2,0,0,632000,662000,20,18,0,6413
2017-18,21700350,2017-12-05,11,7,113,126,9,14,16,7,3,19,2,2,1,0,1400000,753000,13,14,0,14754
2017-18,21700351,2017-12-05,20,18,100,94,10,13,12,11,7,17,1,2,1,0,1800000,632000,16,20,0,28928
2017-18,21700352,2017-12-05,28,2,92,106,13,12,10,11,5,23,2,3,1,0,823000,662000,17,18,0,11609
2017-18,21700353,2017-12-06,15,1,101,95,17,7,7,16,6,14,1,2,2,0,2100000,714000,11,15,0,32134
2017-18,21700355,2017-12-06,13,4,106,110,5,10,18,15,9,9,2,0,2,0,1500000,991000,19,23,0,9726
2017-18,21700356,2017-12-06,30,6,97,90,21,7,4,17,10,12,1,2,2,0,2300000,1200000,5,9,0,20782
2017-18,21700357,2017-12-06,9,22,99,88,11,8,12,15,17,12,1,1,2,0,1780000,766000,1,26,0,7992
2017-18,21700358,2017-12-06,3,29,101,87,19,9,6,13,26,0,1,5,2,0,726000,3500000,28,3,0,18577
2017-18,21700359,2017-12-06,17,8,104,100,12,14,10,9,13,3,1,2,2,0,695000,710000,27,21,0,13444
2017-18,21700360,2017-12-06,24,21,123,114,12,13,12,10,20,10,1,2,2,0,659000,634000,30,22,0,5115
2017-18,21700361,2017-12-06,19,23,105,117,11,16,12,8,8,15,2,2,2,0,2300000,4090000,12,10,0,10894
2017-18,21700362,2017-12-06,27,25,107,113,8,14,14,11,0,19,2,2,2,0,1100000,645000,6,29,0,11886
2017-18,21700363,2017-12-07,12,10,107,104,8,13,15,10,16,3,1,1,3,0,925000,6170000,25,2,0,40089
2017-18,21700364,2017-12-07,28,11,99,109,9,13,17,11,12,12,2,2,3,0,753000,662000,14,18,0,9230
2017-18,21700365,2017-12-07,18,16,100,95,9,11,14,12,8,16,1,2,3,0,755000,1800000,7,17,0,20225
2017-18,21700366,2017-12-07,26,20,112,101,18,13,4,12,25,2,1,1,3,3,632000,1710000,20,8,0,14980
2017-18,21700367,2017-12-08,14,29,119,111,3,9,20,14,8,8,1,1,4,0,726000,3600000,28,4,0,14264
2017-18,21700368,2017-12-08,3,17,102,98,20,14,6,10,12,6,1,5,4,0,710000,3500000,21,3,0,32129
2017-18,21700369,2017-12-08,1,5,102,106,18,14,7,11,6,11,2,3,4,0,930000,2100000,24,11,0,37701
2017-18,21700375,2017-12-09,28,25,113,112,8,14,15,11,14,13,1,2,5,0,1100000,662000,6,18,0,17561
2017-18,21700376,2017-12-09,19,16,101,89,11,10,13,14,12,8,1,1,5,0,755000,4090000,7,10,0,14493
2017-18,21700377,2017-12-09,12,29,110,99,9,9,15,15,15,7,1,1,5,0,726000,6170000,28,2,0,24197
2017-18,21700378,2017-12-09,4,13,117,110,5,11,19,16,11,3,1,0,5,0,991000,1500000,23,19,0,7313
2017-18,21700379,2017-12-09,10,1,105,98,18,13,8,11,12,11,1,3,5,0,2100000,925000,11,25,0,46007
2017-18,21700380,2017-12-09,22,14,104,102,4,12,20,12,13,3,1,1,5,2,3600000,1780000,4,1,0,10876
2017-18,21700381,2017-12-09,20,8,117,100,14,13,10,13,22,3,1,1,5,0,695000,632000,27,20,0,9309
2017-18,21700382,2017-12-09,18,9,102,101,11,8,13,17,5,20,1,2,5,0,766000,1800000,26,17,0,22774
2017-18,21700383,2017-12-09,23,11,101,104,9,18,18,8,2,19,2,1,5,3,753000,2300000,14,12,0,11654
2017-18,21700386,2017-12-10,6,17,91,81,22,14,5,11,18,6,1,3,6,2,710000,2300000,21,5,0,27462
2017-18,21700387,2017-12-10,24,5,116,126,14,15,11,11,19,12,2,1,6,0,930000,634000,24,22,0,14745
2017-18,21700389,2017-12-10,10,21,131,124,13,13,13,12,11,8,1,3,6,0,659000,925000,30,25,0,22547
2017-18,21700390,2017-12-10,13,22,107,111,6,12,19,13,5,11,2,1,6,0,1780000,991000,1,23,0,13145
2017-18,21700391,2017-12-11,6,14,85,108,23,5,5,20,7,30,2,2,0,0,3600000,2300000,4,5,0,19858
2017-18,21700392,2017-12-11,21,26,123,130,14,20,13,4,13,8,2,3,0,0,1710000,659000,8,30,0,25560
2017-18,21700393,2017-12-11,19,9,107,82,12,8,13,18,27,7,1,1,0,0,766000,4090000,26,10,0,5456
2017-18,21700395,2017-12-11,2,3,111,104,21,13,6,12,24,4,1,5,0,0,3500000,823000,3,17,0,25391
2017-18,21700396,2017-12-11,7,25,96,91,9,17,15,7,5,13,1,2,0,0,1100000,1400000,6,13,0,12867
2017-18,21700398,2017-12-12,24,17,103,84,14,14,12,12,23,0,1,1,1,0,710000,634000,21,22,0,5654
2017-18,21700399,2017-12-12,12,22,109,113,10,13,15,13,10,6,2,1,1,0,1780000,6170000,1,2,0,30999
2017-18,21700400,2017-12-12,28,16,103,98,10,14,15,12,14,5,1,2,1,0,755000,662000,7,18,0,12977
2017-18,21700401,2017-12-12,10,27,112,118,16,13,11,13,9,9,2,3,1,0,645000,925000,29,25,0,23999
2017-18,21700402,2017-12-12,23,30,95,89,7,19,20,8,11,7,1,1,1,0,1200000,2300000,9,12,0,21804
2017-18,21700403,2017-12-12,11,15,92,99,9,8,19,18,10,10,2,0,1,0,714000,753000,15,14,0,4387
2017-18,21700404,2017-12-13,18,5,95,100,16,12,11,14,5,11,2,3,2,0,930000,1800000,24,17,0,31410
2017-18,21700405,2017-12-13,25,4,106,95,10,11,15,17,16,12,1,0,2,0,1500000,1100000,19,6,0,6085
2017-18,21700406,2017-12-13,9,28,87,93,8,14,19,13,2,17,2,2,2,0,662000,766000,18,26,0,4116
2017-18,21700407,2017-12-13,24,6,124,118,23,15,6,12,13,7,1,2,2,0,2300000,634000,5,22,0,18222
2017-18,21700408,2017-12-13,2,19,95,102,13,13,13,13,16,7,2,2,2,0,4090000,823000,10,17,0,7213
2017-18,21700409,2017-12-13,20,14,103,100,6,13,20,14,12,7,1,0,2,0,3600000,632000,4,20,0,9192
2017-18,21700410,2017-12-13,8,21,115,108,14,15,14,10,7,8,1,3,2,0,659000,695000,30,27,0,14096
2017-18,21700411,2017-12-13,7,11,109,115,9,17,20,8,3,15,2,2,2,0,753000,1400000,14,13,0,7121
2017-18,21700412,2017-12-13,29,26,108,96,21,10,4,16,26,6,1,2,2,0,1710000,726000,8,28,0,15130
2017-18,21700413,2017-12-14,17,13,91,105,6,14,21,13,8,24,2,1,3,0,991000,710000,23,21,0,7876
2017-18,21700414,2017-12-14,22,16,104,111,11,14,15,13,4,18,2,1,3,2,755000,1780000,7,1,0,16083
2017-18,21700416,2017-12-14,15,27,119,96,16,9,12,18,27,2,1,2,3,0,645000,714000,29,15,0,6413
2017-18,21700417,2017-12-14,30,3,97,112,8,22,20,6,8,21,2,4,3,0,3500000,1200000,3,9,0,24217
2017-18,21700419,2017-12-15,17,5,98,104,16,15,12,13,4,16,2,2,4,0,930000,710000,24,21,0,8380
2017-18,21700420,2017-12-15,2,4,88,95,11,14,18,13,6,17,2,1,4,0,1500000,823000,19,17,0,4517
2017-18,21700422,2017-12-15,25,28,91,100,11,15,15,13,1,18,2,2,4,0,662000,1100000,18,6,0,5529
2017-18,21700423,2017-12-15,20,6,95,107,24,13,6,15,8,17,2,2,4,0,2300000,632000,5,20,0,18910
2017-18,21700424,2017-12-15,16,7,87,120,11,18,16,8,4,37,2,2,4,0,1400000,755000,13,7,0,4998
2017-18,21700425,2017-12-15,13,9,94,96,6,8,22,20,12,2,2,0,4,0,766000,991000,26,23,0,3623
2017-18,21700426,2017-12-15,14,8,115,109,7,15,20,11,7,10,1,1,4,0,695000,3600000,27,4,0,9870
2017-18,21700427,2017-12-15,21,24,111,117,15,15,14,13,18,6,2,2,4,0,634000,659000,22,30,0,10343
2017-18,21700428,2017-12-15,23,26,124,109,22,19,4,9,28,0,1,2,4,3,1710000,2300000,8,12,0,25007
2017-18,21700429,2017-12-16,2,29,93,91,15,10,13,18,16,1,1,2,5,0,726000,823000,28,17,0,13957
2017-18,21700431,2017-12-16,18,22,111,96,15,14,13,14,15,6,1,3,5,0,1780000,1800000,1,17,0,31726
2017-18,21700432,2017-12-16,25,19,85,90,11,14,16,14,2,11,2,1,5,0,4090000,1100000,10,6,0,7683
2017-18,21700434,2017-12-16,11,27,106,108,17,9,12,21,15,5,2,2,5,0,645000,753000,29,14,0,9036
2017-18,21700435,2017-12-16,30,23,96,98,8,19,21,10,16,2,2,1,5,0,2300000,1200000,12,9,0,13692
2017-18,21700437,2017-12-17,15,7,93,108,9,19,19,8,3,16,2,2,6,0,1400000,714000,13,15,0,13286
2017-18,21700438,2017-12-17,4,17,110,114,11,16,19,13,0,24,2,1,6,0,710000,1500000,21,19,0,9989
2017-18,21700439,2017-12-17,5,16,97,109,11,16,17,13,5,16,2,1,6,0,755000,930000,7,24,0,8046
2017-18,21700440,2017-12-17,1,28,106,99,22,16,8,13,9,5,1,4,6,0,662000,2100000,18,11,0,30860
2017-18,21700442,2017-12-18,6,5,112,111,25,17,7,13,19,5,1,3,0,0,930000,2300000,24,5,0,29396
2017-18,21700443,2017-12-18,19,13,110,104,6,15,23,14,14,9,1,1,0,0,991000,4090000,23,10,0,7185
2017-18,21700444,2017-12-18,10,14,117,115,8,14,20,14,12,9,1,1,0,0,3600000,925000,4,25,0,18218
2017-18,21700445,2017-12-18,20,26,120,99,24,14,4,16,21,8,1,1,0,3,1710000,632000,8,20,0,13732
2017-18,21700446,2017-12-18,2,27,108,107,17,16,13,13,5,10,1,3,0,0,645000,823000,29,17,0,9448
2017-18,21700447,2017-12-18,24,18,94,95,16,14,13,15,10,15,2,2,0,0,1800000,634000,16,22,0,15495
2017-18,21700448,2017-12-18,11,30,91,97,8,10,22,21,12,8,2,0,0,0,1200000,753000,9,14,0,4798
2017-18,21700449,2017-12-18,25,23,91,109,11,20,17,10,2,18,2,1,0,0,2300000,1100000,12,6,0,10581
2017-18,21700450,2017-12-18,3,12,116,114,23,10,6,17,10,8,1,4,0,0,6170000,3500000,2,3,0,49988
2017-18,21700451,2017-12-19,15,10,95,101,14,9,15,20,16,8,2,1,1,0,925000,714000,25,15,0,19300
2017-18,21700452,2017-12-19,21,28,106,116,15,16,15,14,2,25,2,4,1,0,662000,659000,18,30,0,10809
2017-18,21700453,2017-12-19,1,8,116,119,23,15,8,13,11,20,2,3,1,0,695000,2100000,27,11,0,36053
2017-18,21700454,2017-12-20,7,29,129,111,20,11,8,19,25,4,1,3,2,0,726000,1400000,28,13,0,10397
2017-18,21700455,2017-12-20,5,13,95,105,7,17,23,14,9,20,2,1,2,0,991000,930000,23,24,0,5758
2017-18,21700456,2017-12-20,19,6,89,90,26,15,7,15,12,12,2,3,2,0,2300000,4090000,5,10,0,24533
2017-18,21700458,2017-12-20,4,14,112,94,9,11,20,20,30,0,1,0,2,0,3600000,1500000,4,19,0,5278
2017-18,21700460,2017-12-20,20,18,107,79,15,14,15,17,33,0,1,2,2,0,1800000,632000,16,20,0,10828
2017-18,21700461,2017-12-20,17,30,110,93,8,17,23,13,24,9,1,1,2,0,1200000,710000,9,21,0,3553
2017-18,21700462,2017-12-20,27,24,104,112,16,18,14,13,14,8,2,2,2,0,634000,645000,22,29,0,8330
2017-18,21700463,2017-12-20,23,2,91,93,16,21,14,10,6,11,2,2,2,0,823000,2300000,17,12,0,14035
2017-18,21700464,2017-12-20,9,3,97,84,24,9,6,21,15,10,1,4,2,0,3500000,766000,3,26,0,19744
2017-18,21700465,2017-12-20,11,25,108,95,11,11,18,21,25,0,1,0,2,0,1100000,753000,6,14,0,4022
2017-18,21700466,2017-12-21,14,1,115,112,23,10,9,20,10,5,1,2,3,2,2100000,3600000,11,4,0,35333
2017-18,21700467,2017-12-21,7,10,109,114,14,21,16,8,22,6,2,3,3,0,925000,1400000,25,13,0,23405
2017-18,21700468,2017-12-21,6,22,93,102,26,16,8,14,9,14,2,3,3,2,1780000,2300000,1,5,0,28997
2017-18,21700469,2017-12-21,9,11,97,95,11,9,22,22,12,12,1,0,3,0,753000,766000,14,26,0,7440
2017-18,21700470,2017-12-21,23,20,89,100,22,14,10,18,1,13,2,1,3,0,632000,2300000,20,12,0,15488
2017-18,21700471,2017-12-22,22,17,101,104,17,17,14,14,5,13,2,2,4,0,710000,1780000,21,1,0,19992
2017-18,21700472,2017-12-22,21,4,111,97,15,11,16,21,27,0,1,2,4,0,1500000,659000,19,30,0,10010
2017-18,21700473,2017-12-22,28,16,119,84,11,17,19,14,40,0,1,2,4,0,755000,662000,7,18,0,8098
2017-18,21700474,2017-12-22,30,19,101,113,9,16,23,15,0,13,2,1,4,0,4090000,1200000,10,9,0,5535
2017-18,21700475,2017-12-22,25,26,118,128,25,12,5,18,15,13,2,1,4,0,1710000,1100000,8,6,0,21211
2017-18,21700476,2017-12-22,29,8,109,104,16,11,13,20,5,12,1,2,4,0,695000,726000,27,28,0,10492
2017-18,21700477,2017-12-22,13,18,117,120,7,16,24,15,5,16,2,2,4,0,1800000,991000,16,23,0,19046
2017-18,21700479,2017-12-22,12,3,113,106,25,11,6,18,23,3,1,4,4,0,3500000,6170000,3,2,0,39405
2017-18,21700481,2017-12-23,8,29,106,111,17,11,13,21,18,6,2,2,5,0,726000,695000,28,27,0,16160
2017-18,21700482,2017-12-23,16,5,119,123,12,18,19,14,19,9,2,1,5,0,930000,755000,24,7,0,13047
2017-18,21700483,2017-12-23,4,28,103,130,11,17,22,15,1,29,2,2,5,0,662000,1500000,18,19,0,5054
2017-18,21700484,2017-12-23,30,13,112,107,7,9,25,24,10,5,1,0,5,0,991000,1200000,23,9,0,6087
2017-18,21700485,2017-12-23,14,6,117,92,26,10,9,21,25,7,1,2,5,0,2300000,3600000,5,4,0,19233
2017-18,21700486,2017-12-23,21,19,109,94,16,17,16,15,24,4,1,3,5,0,4090000,659000,10,30,0,5605
2017-18,21700487,2017-12-23,25,9,112,115,13,9,18,23,7,16,2,0,5,0,766000,1100000,26,6,0,4668
2017-18,21700488,2017-12-23,18,20,103,89,17,15,15,18,15,1,1,2,5,0,632000,1800000,20,17,0,17068
2017-18,21700489,2017-12-23,24,3,96,81,17,26,15,6,19,3,1,4,5,0,3500000,634000,3,22,0,24208
2017-18,21700491,2017-12-23,2,12,92,95,11,16,19,16,9,5,2,1,5,0,6170000,823000,2,17,0,19648
2017-18,21700492,2017-12-23,23,15,99,108,11,22,20,11,5,15,2,1,5,0,714000,2300000,15,12,0,10052
2017-18,21700494,2017-12-25,1,3,92,99,24,26,9,7,7,9,2,6,0,1,3500000,2100000,3,11,1,89246
2017-18,21700495,2017-12-25,28,6,103,111,27,18,9,15,5,11,2,4,0,0,2300000,662000,5,18,1,47365
2017-18,21700496,2017-12-25,26,18,107,112,25,18,6,15,8,8,2,3,0,0,1800000,1710000,16,8,1,44524
2017-18,21700497,2017-12-25,27,12,104,121,11,20,20,13,2,17,2,2,0,0,6170000,645000,2,29,1,25110
2017-18,21700498,2017-12-26,5,17,83,107,19,18,14,14,0,27,2,2,1,0,710000,930000,21,24,0,11416
2017-18,21700499,2017-12-26,7,30,98,93,9,23,25,8,11,7,1,2,1,0,1200000,1400000,9,13,0,14768
2017-18,21700500,2017-12-26,4,19,107,89,17,11,16,23,21,11,1,1,1,0,4090000,1500000,10,19,0,7451
2017-18,21700501,2017-12-26,14,8,115,106,10,17,22,14,11,9,1,1,1,0,695000,3600000,27,4,0,15693
2017-18,21700502,2017-12-26,16,23,97,109,12,23,20,11,2,17,2,1,1,0,2300000,755000,12,7,0,13188
2017-18,21700503,2017-12-26,20,24,107,83,18,15,15,19,24,3,1,0,1,0,634000,632000,22,20,0,5881
2017-18,21700504,2017-12-26,9,11,99,97,12,10,23,23,11,4,1,0,1,0,753000,766000,14,26,0,7942
2017-18,21700505,2017-12-26,15,25,122,95,13,11,19,21,27,4,1,0,1,0,1100000,714000,6,15,0,6563
2017-18,21700506,2017-12-27,6,29,102,91,27,12,10,21,20,0,1,3,2,0,726000,2300000,28,5,0,23644
2017-18,21700507,2017-12-27,30,5,98,94,10,19,25,15,4,9,1,1,2,0,930000,1200000,24,9,0,9880
2017-18,21700508,2017-12-27,28,13,113,99,8,19,25,15,18,10,1,2,2,0,991000,662000,23,18,0,8842
2017-18,21700509,2017-12-27,22,14,92,87,11,17,22,16,5,15,1,1,2,2,3600000,1780000,4,1,0,14804
2017-18,21700510,2017-12-27,24,27,125,128,19,21,15,13,3,19,2,2,2,0,645000,634000,29,22,0,15584
2017-18,21700511,2017-12-27,16,21,128,113,17,12,16,21,33,3,1,2,2,0,659000,755000,30,7,0,4081
2017-18,21700512,2017-12-27,7,18,124,107,19,23,15,9,21,12,1,4,2,0,1800000,1400000,16,13,0,22732
2017-18,21700513,2017-12-27,1,15,95,109,24,11,10,22,8,17,2,2,2,0,714000,2100000,15,11,0,23747
2017-18,21700514,2017-12-27,20,3,126,101,27,15,7,20,30,7,1,4,2,0,3500000,632000,3,20,0,19664
2017-18,21700515,2017-12-27,9,12,99,109,11,10,21,24,4,13,2,0,2,0,6170000,766000,2,26,0,14746
2017-18,21700517,2017-12-28,26,6,99,98,28,25,10,7,1,26,1,3,3,0,2300000,1710000,5,8,0,45715
2017-18,21700518,2017-12-28,27,8,102,96,17,22,15,13,9,20,1,3,3,0,695000,645000,27,29,0,12900
2017-18,21700519,2017-12-28,22,23,107,119,17,24,17,11,1,17,2,2,3,0,2300000,1780000,12,1,0,16745
2017-18,21700522,2017-12-29,13,7,98,111,9,23,25,10,5,22,2,2,4,0,1400000,991000,13,23,0,9298
2017-18,21700523,2017-12-29,16,19,87,111,18,12,16,22,10,38,2,1,4,0,4090000,755000,10,7,0,4848
2017-18,21700527,2017-12-29,11,15,111,101,13,12,23,22,14,4,1,0,4,0,714000,753000,15,14,0,6699
2017-18,21700530,2017-12-30,23,17,79,93,25,19,11,15,0,19,2,2,5,0,710000,2300000,21,12,0,16760
2017-18,21700531,2017-12-30,19,4,117,111,18,12,17,24,6,18,1,1,5,0,1500000,4090000,19,10,0,8904
2017-18,21700532,2017-12-30,22,21,103,105,18,17,17,18,8,16,2,3,5,0,659000,1780000,30,1,0,19809
2017-18,21700533,2017-12-30,2,13,104,89,9,18,26,16,19,11,1,1,5,0,991000,823000,23,17,0,5735
2017-18,21700534,2017-12-30,1,20,101,104,24,15,11,21,14,15,2,2,5,0,632000,2100000,20,11,0,32933
2017-18,21700536,2017-12-30,10,24,102,107,19,15,16,19,14,11,2,1,5,0,634000,925000,22,25,0,16071
2017-18,21700537,2017-12-31,14,28,110,114,13,20,22,16,12,4,2,2,6,0,662000,3600000,18,4,0,15693
2017-18,21700539,2017-12-31,16,6,108,105,29,13,10,22,14,2,1,2,6,0,2300000,755000,5,7,0,19244
2017-18,21700541,2017-12-31,30,18,116,113,12,20,25,16,6,6,1,2,6,0,1800000,1200000,16,9,0,19651
2017-18,21700542,2017-12-31,29,25,106,98,15,13,19,22,10,14,1,1,6,0,1100000,726000,6,28,0,4798
2017-18,21700543,2017-12-31,9,15,96,114,12,11,23,25,3,33,2,0,6,0,714000,766000,15,26,0,2524
2017-18,21700544,2017-12-31,10,11,123,110,16,14,19,23,18,3,1,1,6,0,753000,925000,14,25,0,16230
2017-18,21700545,2018-01-01,4,16,98,95,13,12,23,25,3,8,1,0,0,0,755000,1500000,7,19,1,10250
2017-18,21700546,2018-01-01,8,7,127,131,19,24,15,10,4,11,2,3,0,0,1400000,695000,13,27,1,25818
2017-18,21700547,2018-01-01,2,14,120,124,13,18,23,17,7,10,2,1,0,0,3600000,823000,4,17,1,14862
2017-18,21700548,2018-01-01,12,27,96,114,11,23,24,14,0,20,2,2,0,0,645000,6170000,29,2,1,17353
2017-18,21700549,2018-01-02,2,1,127,110,24,19,12,17,19,10,1,3,1,0,2100000,823000,11,17,0,63352
